ID	CONVENTIONAL_HUmin	CONVENTIONAL_HUmean	CONVENTIONAL_HUstd	CONVENTIONAL_HUmax	CONVENTIONAL_HUQ1	CONVENTIONAL_HUQ2	CONVENTIONAL_HUQ3	CONVENTIONAL_HUSkewness	CONVENTIONAL_HUKurtosis	CONVENTIONAL_HUExcessKurtosis	CONVENTIONAL_HUcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HUmin	DISCRETIZED_HUmean	DISCRETIZED_HUstd	DISCRETIZED_HUmax	DISCRETIZED_HUQ1	DISCRETIZED_HUQ2	DISCRETIZED_HUQ3	DISCRETIZED_HUSkewness	DISCRETIZED_HUKurtosis	DISCRETIZED_HUExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HISTO_Entropy_log10.CT	DISCRETIZED_HISTO_Entropy_log2.CT	DISCRETIZED_HISTO_Energy(=Uniformity).CT	DISCRETIZED_AUC_CSH.CT	SHAPE_Volume(mL).CT	SHAPE_Volume(vx).CT	SHAPE_Sphericity(onlyFor3DROI)).CT	SHAPE_Surface(mm2)(onlyFor3DROI).CT	SHAPE_Compacity(onlyFor3DROI).CT	GLCM_Homogeneity(=InverseDifference).CT	GLCM_Energy(=AngularSecondMoment).CT	GLCM_Contrast(=Variance).CT	GLCM_Correlation.CT	GLCM_Entropy_log10.CT	GLCM_Entropy_log2(=JointEntropy).CT	GLCM_Dissimilarity.CT	GLRLM_SRE.CT	GLRLM_LRE.CT	GLRLM_LGRE.CT	GLRLM_HGRE.CT	GLRLM_SRLGE.CT	GLRLM_SRHGE.CT	GLRLM_LRLGE.CT	GLRLM_LRHGE.CT	GLRLM_GLNU.CT	GLRLM_RLNU.CT	GLRLM_RP.CT	NGLDM_Coarseness.CT	NGLDM_Contrast.CT	NGLDM_Busyness.CT	GLZLM_SZE.CT	GLZLM_LZE.CT	GLZLM_LGZE.CT	GLZLM_HGZE.CT	GLZLM_SZLGE.CT	GLZLM_SZHGE.CT	GLZLM_LZLGE.CT	GLZLM_LZHGE.CT	GLZLM_GLNU.CT	GLZLM_ZLNU.CT	GLZLM_ZP.CT	CONVENTIONAL_SUVbwmin	CONVENTIONAL_SUVbwmean	CONVENTIONAL_SUVbwstd	CONVENTIONAL_SUVbwmax	CONVENTIONAL_SUVbwQ1	CONVENTIONAL_SUVbwQ2	CONVENTIONAL_SUVbwQ3	CONVENTIONAL_SUVbwSkewness	CONVENTIONAL_SUVbwKurtosis	CONVENTIONAL_SUVbwExcessKurtosis	CONVENTIONAL_SUVbwcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_SUVbwmin	DISCRETIZED_SUVbwmean	DISCRETIZED_SUVbwstd	DISCRETIZED_SUVbwmax	DISCRETIZED_SUVbwQ1	DISCRETIZED_SUVbwQ2	DISCRETIZED_SUVbwQ3	DISCRETIZED_SUVbwSkewness	DISCRETIZED_SUVbwKurtosis	DISCRETIZED_SUVbwExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_HISTO_Entropy_log10.PET	DISCRETIZED_HISTO_Entropy_log2.PET	DISCRETIZED_HISTO_Energy(=Uniformity).PET	DISCRETIZED_AUC_CSH.PET	SHAPE_Volume(mL).PET	SHAPE_Volume(vx).PET	SHAPE_Sphericity(onlyFor3DROI)).PET	SHAPE_Surface(mm2)(onlyFor3DROI).PET	SHAPE_Compacity(onlyFor3DROI).PET	GLCM_Homogeneity(=InverseDifference).PET	GLCM_Energy(=AngularSecondMoment).PET	GLCM_Contrast(=Variance).PET	GLCM_Correlation.PET	GLCM_Entropy_log10.PET	GLCM_Entropy_log2(=JointEntropy).PET	GLCM_Dissimilarity.PET	GLRLM_SRE.PET	GLRLM_LRE.PET	GLRLM_LGRE.PET	GLRLM_HGRE.PET	GLRLM_SRLGE.PET	GLRLM_SRHGE.PET	GLRLM_LRLGE.PET	GLRLM_LRHGE.PET	GLRLM_GLNU.PET	GLRLM_RLNU.PET	GLRLM_RP.PET	NGLDM_Coarseness.PET	NGLDM_Contrast.PET	NGLDM_Busyness.PET	GLZLM_SZE.PET	GLZLM_LZE.PET	GLZLM_LGZE.PET	GLZLM_HGZE.PET	GLZLM_SZLGE.PET	GLZLM_SZHGE.PET	GLZLM_LZLGE.PET	GLZLM_LZHGE.PET	GLZLM_GLNU.PET	GLZLM_ZLNU.PET	GLZLM_ZP.PET
107	-686.5645752	-132.5423915	142.8021393	35	-204.110302	-99.33825684	-19.38164616	-1.181409667	4.180549108	1.180549108	0	-477.1526095	32	87.24444444	14.27220384	104	80	90.5	99	-1.181086466	4.182070386	1.182070386	314.08	1.627787658	5.407393554	0.028345679	872.4444444	3.6	450	0.80590847	1409.50538	2.554087448	0.240681441	0.003654188	129.7218807	0.587012638	2.563856295	8.516946258	8.279563099	0.961565145	1.179081969	1.51E-04	7721.230291	1.47E-04	7358.94061	1.71E-04	9436.883305	11.64000332	385.8587735	0.947692308	0.017629248	0.665926325	0.010621148	0.784272997	8.083333333	1.69E-04	6992.522727	1.37E-04	5298.718048	9.14E-04	76919.34848	6.393939394	151.1363636	0.586666667	0.547089398	1.530369752	0.391467944	2.360445976	1.343936324	1.561819315	1.809300661	-0.715247267	3.187663322	0.187663322	5034.666667	5.142042365	2	5.421428571	1.253952933	8	5	5	6	-0.636839121	3.196216596	0.196216596	18.216	0.658041677	2.185967136	0.259557823	1.694196429	3.36	420	0.769386908	1410.042439	2.382907	0.702703447	0.101278214	1.1557588	0.575699163	1.117079674	3.710858352	0.721091835	0.720192695	3.366670839	0.047930172	29.4638108	0.037715946	19.92384509	0.137058689	108.2098451	69.79813877	143.3492755	0.661172161	0.024186852	0.03710995	1.059346386	0.41142039	2962.533333	0.076717026	21.26666667	0.027943505	6.738049675	102.2171145	94307.53333	3.266666667	3	0.035714286
108	-568.041748	-118.4778912	142.5555691	5	-150.9529724	-65.85349274	-10.98272038	-1.40087085	4.06959081	1.06959081	0	-135.5387076	44	88.64335664	14.2443244	101	85	94	99	-1.403290031	4.079685047	1.079685047	101.408	1.394758371	4.633287019	0.058927087	886.4335664	1.144	143	0.857208356	617.0898617	1.853862899	0.310219516	0.016232423	151.4031041	0.494378395	1.985581388	6.595958598	8.001232275	0.93388133	1.322075042	1.47E-04	7887.636863	1.41E-04	7240.534771	1.81E-04	11057.85828	6.568694703	110.1122593	0.911780527	0.026675512	1.602873763	0.009486727	0.822160682	10.34615385	1.73E-04	6910.858974	1.51E-04	5363.402605	0.001131736	98817.76923	2.897435897	50.07692308	0.545454545	0.655630171	1.586784103	0.495751294	2.359354496	1.284574509	1.668614209	1.953012198	-0.442012944	2.069262758	-0.930737242	3242.666667	3.32589948	3	5.564885496	1.604379677	8	5	6	7	-0.380870237	2.045767981	-0.954232019	11.664	0.71718138	2.382424976	0.208641688	1.739026718	2.096	262	0.811388999	976.1484331	2.147214429	0.610882895	0.064425995	2.420324268	0.473934572	1.281875817	4.25829929	1.111413649	0.80721813	2.386627057	0.047424266	32.11327599	0.039998616	24.79541261	0.103364059	83.75414794	40.97325495	124.8385352	0.754844392	0.025245381	0.135212869	1.838790927	0.420961974	1146	0.048743504	26.83333333	0.022500065	8.263905509	50.70893282	38547	3	2.666666667	0.045801527
109	-497.6653137	-153.5063899	114.3273113	46.37426376	-226.8426819	-137.8519135	-65.54949951	-0.57450853	2.777606029	-0.222393971	0	-661.9195531	51	85.14656772	11.47566766	105	78	87	94	-0.575979563	2.770319934	-0.229680066	367.152	1.618838238	5.377664223	0.027388726	851.4656772	4.312	539	0.716735335	1787.493524	2.412316432	0.207334292	0.002401137	113.0160953	0.535860968	2.684257619	8.916910798	8.311553344	0.976083199	1.103608254	1.48E-04	7343.883538	1.45E-04	7140.896373	1.61E-04	8228.02708	14.22468131	490.044033	0.967889254	0.01490604	0.496260144	0.016859086	0.800529939	4.12465374	1.58E-04	6898.445983	1.31E-04	5334.163748	5.21E-04	34753.85042	9.891966759	215.465374	0.669758813	0.693427384	1.754241017	0.244988656	2.328602552	1.662062645	1.77962029	1.897530973	-1.732522898	8.33913013	5.33913013	7680	8.939612221	3	6.10989011	0.83891581	8	6	6	7	-1.405609467	7.136999499	4.136999499	31.136	0.463357869	1.539241523	0.436664703	1.909340659	5.096	637	0.658286375	2175.482219	2.342469157	0.806880168	0.242932543	0.583973021	0.486711382	0.793913475	2.637323476	0.426636764	0.611822369	5.421174255	0.03236866	36.36108271	0.02210839	20.89443715	0.148191342	212.1620767	131.4681378	133.3778207	0.540876706	0.014352359	0.016647328	1.485373056	0.132920372	8902.578947	0.045865333	27.52631579	0.006056193	3.078037332	239.2666715	336482.7368	7.105263158	1.947368421	0.029827316
110	-625.4194946	-201.4026269	109.3997978	-10.74856567	-271.6485596	-187.0383606	-112.8864517	-0.739670351	3.441178535	0.441178535	0	-330.3003081	38	80.32682927	10.95870351	99	73	82	89	-0.733408801	3.404920508	0.404920508	131.736	1.558596668	5.17754606	0.031481261	803.2682927	1.64	205	0.796630715	844.221308	1.942618582	0.22455462	0.005250996	91.08173801	0.537051781	2.320391729	7.708174476	7.356467619	0.975935882	1.103234441	1.67E-04	6552.033245	1.64E-04	6378.687413	1.82E-04	7292.442755	6.187529759	186.5270596	0.968105066	0.037740494	0.613609082	0.00980153	0.795994463	3.759124088	1.75E-04	6310.963504	1.42E-04	4945.570989	5.64E-04	26782.10949	4.153284672	80.82481752	0.668292683	0.744247198	1.86012143	0.508499717	2.509681702	1.615277231	1.960283637	2.281294584	-0.682514462	2.303792551	-0.696207449	2133.333333	2.291669601	3	6.487012987	1.69505397	9	6	7	8	-0.593666816	2.388106114	-0.611893886	7.992	0.75532855	2.509147132	0.196997807	2.027191558	1.232	154	0.833450517	666.8243384	1.847563037	0.579162238	0.059860176	3.214356219	0.35765789	1.313554653	4.363534105	1.281499554	0.839879938	1.903785736	0.034174165	43.14095978	0.030330834	34.66407705	0.057117498	89.48062805	23.86286514	83.82043929	0.802197802	0.047635538	0.123168071	0.554334783	0.509572885	265	0.055228539	28.8125	0.029719587	11.4406308	6.057180926	13341.6875	2.875	4.625	0.103896104
111	-609.6448364	-234.4093193	139.2212496	33	-324.6640015	-220.6069031	-126.1606483	-0.384837148	2.5510572	-0.4489428	0	-459.4422659	40	77.04897959	13.94850767	104	68	78	88	-0.379880129	2.543848252	-0.456151748	151.016	1.694007975	5.627372684	0.022773844	770.4897959	1.96	245	0.713755753	1061.138041	1.847073542	0.173474318	0.003784513	176.8186212	0.484717757	2.442848931	8.114968495	10.51174613	0.983325738	1.06669705	1.91E-04	6105.915473	1.88E-04	5984.790814	2.01E-04	6590.41411	5.448078127	229.3553899	0.97833595	0.030432165	0.769185898	0.009824099	0.820377838	2.188172043	2.01E-04	5817.333333	1.73E-04	4555.411962	3.82E-04	14330.7043	4.182795699	116.7204301	0.759183673	0.523091912	1.748035914	0.445822915	2.50364852	1.498023182	1.771394193	2.099660158	-0.563692148	2.871820594	-0.128179406	3413.333333	3.775757575	2	6.096296296	1.470067139	9	5	6	7	-0.509230036	2.884842114	-0.115157886	13.168	0.737221895	2.448998124	0.206310014	1.905092593	2.16	270	0.824225902	980.4084219	2.203163449	0.626344369	0.066382572	1.660360448	0.555843236	1.262824415	4.195011903	0.947037383	0.816695632	2.428011224	0.036580997	38.00357623	0.031254141	29.81423176	0.082224499	97.96351	42.6499866	132.6300894	0.75954416	0.040166127	0.043779154	0.523363596	0.262368316	1086.923077	0.064106065	29.53846154	0.028453784	4.377692929	29.99032823	44906.92308	2.230769231	1.769230769	0.048148148
112	-573.2862549	-175.5664246	145.1560285	31	-278.9256287	-145.8084412	-55.84542084	-0.700306008	2.755965995	-0.244034005	0	-122.1942315	43	82.98850575	14.51554399	104	73	86	95	-0.701299993	2.773996905	-0.226003095	57.76	1.581228248	5.252726542	0.029990752	829.8850575	0.696	87	0.870385758	436.3602428	1.595012404	0.142451938	0.011009125	303.4525235	0.224825981	1.974734798	6.559927007	13.72037706	0.989666637	1.045403457	1.65E-04	7061.962965	1.64E-04	6963.039698	1.70E-04	7495.950701	2.532730188	83.51618436	0.985853227	0.04384445	2.10987507	0.009139465	0.936038012	1.723684211	1.72E-04	6746.118421	1.66E-04	6141.080775	2.49E-04	13638.31579	2.184210526	64.71052632	0.873563218	0.795155644	1.631555373	0.606163077	2.494301081	1.038230628	1.780294001	2.210647583	0.011271751	1.364890546	-1.635109454	1024	0.835356351	3	5.671875	1.960984188	8	4	6	8	-0.096298176	1.365457591	-1.634542409	2.904	0.713793475	2.371170597	0.208496094	1.772460938	0.512	64	0.841766199	367.6822088	1.392506865	0.543110453	0.076550181	5.525161946	0.226286779	1.237053027	4.109401205	1.712920062	0.861236986	1.745030882	0.049702425	33.81046543	0.044731928	27.43172596	0.076350771	68.40738498	10.75246656	38.47421346	0.831730769	0.054760878	0.338098588	0.715249432	0.341120349	75.8	0.055519983	28.9	0.018810946	9.091977412	2.958772109	3160.7	2.2	1.8	0.15625
113	-309.2174072	-109.5609337	90.34644133	12	-176.9828033	-96.47515488	-25.90887356	-0.538887301	2.098753558	-0.901246442	0	-75.37792236	70	89.54651163	8.998264661	102	82.75	91	98	-0.538953892	2.110680407	-0.889319593	61.608	1.368129002	4.544826169	0.051108707	895.4651163	0.688	86	0.86175969	437.3444047	1.573130907	0.266990211	0.015361687	88.38903363	0.382001701	1.87189266	6.218292817	7.06510753	0.964143237	1.156409851	1.30E-04	8041.445597	1.26E-04	7710.249263	1.47E-04	9491.770256	4.01258151	74.61598889	0.952593918	0.049104455	1.117077873	0.009827224	0.795367513	4.592592593	1.38E-04	7573.222222	1.13E-04	5811.417667	5.33E-04	40754.7963	2.296296296	32.07407407	0.627906977	0.88369137	2.087625056	0.506058564	2.712072372	1.959430933	2.197516203	2.436702967	-1.185573597	3.427933941	0.427933941	2218.666667	2.655459072	3	7.213836478	1.634397471	9	7	8	8	-1.166882222	3.479751163	0.479751163	9.176	0.651668563	2.164796106	0.25240299	2.254323899	1.272	159	0.818211786	693.8673748	1.833203356	0.641526603	0.097243232	2.396597852	0.449523185	1.111252642	3.691501372	1.032080123	0.78934038	2.478133658	0.027308479	51.91673521	0.023096768	38.74859979	0.057025256	142.9807154	29.62295856	73.45666093	0.744073537	0.047197886	0.128842361	0.532531603	0.549541417	567.3636364	0.037819021	38.90909091	0.018062243	19.04905552	11.10548119	33356.27273	2.454545455	3.727272727	0.06918239
114	-678.9488525	-175.3593357	117.1743581	65.31334686	-247.9667816	-159.6743774	-83.65558624	-0.69650046	3.302595248	0.302595248	0	-1564.205274	33	82.96950673	11.71503818	107	76	85	92	-0.693242554	3.297881656	0.297881656	740.088	1.641851806	5.454113642	0.026066883	829.6950673	8.92	1115	0.63276798	3287.124851	2.713617646	0.207384006	0.00163843	115.9004284	0.483375909	2.871130528	9.537689165	8.260144084	0.975311236	1.105922354	1.57E-04	6997.394165	1.54E-04	6806.645802	1.72E-04	7814.126636	27.88771905	1010.474196	0.967023111	0.007553939	0.420977829	0.027604227	0.783316716	4.252440725	1.67E-04	6675.172943	1.36E-04	5062.798309	6.02E-04	31997.51604	17.20641562	409.0669456	0.643049327	0.776210487	1.927057549	0.28815829	2.527944326	1.79235068	1.972392082	2.116269708	-1.288155523	5.673508974	2.673508974	13312	18.19142326	3	6.662711864	0.957468113	9	6	7	7	-1.120085342	5.33746459	2.33746459	62.896	0.554316352	1.841399062	0.34435507	2.082097458	9.44	1180	0.61308256	3523.274593	2.679325653	0.78484444	0.181069253	0.71649502	0.510927836	0.920150295	3.056673117	0.486342542	0.633842169	5.305639865	0.027047474	43.21888302	0.018773981	25.89314734	0.12112475	249.6348411	192.8108707	260.2369126	0.54928292	0.008892301	0.01737066	1.920058283	0.264493796	12712.88235	0.048060979	30.14705882	0.0149976	6.438062511	274.9428102	599701	7.176470588	3.470588235	0.028813559
115	-633.3408813	-334.8297621	146.9268355	-57.08393478	-432.5982056	-331.6054077	-216.4726715	-0.119971907	2.199705162	-0.800294838	0	-291.9715525	37	67.01834862	14.72499071	95	57.5	67	79	-0.106453735	2.193937297	-0.806062703	58.44	1.60373462	5.327491091	0.028532952	670.1834862	0.872	109	0.735133727	600.4296077	1.452293473	0.130558058	0.00942559	319.1406508	0.220656538	2.042100226	6.783710115	14.65281091	0.993559789	1.025760844	2.64E-04	4697.273912	2.63E-04	4658.693699	2.69E-04	4851.594764	3.085289565	106.25657	0.991531404	0.034103104	2.108889086	0.013915113	0.94367284	1.383838384	2.70E-04	4603.646465	2.58E-04	4286.488005	3.45E-04	6854.919192	2.919191919	85.76767677	0.908256881	0.781701565	1.923468851	0.437387067	2.53992939	1.677468181	1.973540425	2.260654688	-0.612090862	2.759571353	-0.240428647	1621.333333	2.138897362	3	6.654676259	1.437985352	9	6	7	8	-0.47061911	2.758864028	-0.241135972	7.4	0.751020324	2.494835513	0.202732778	2.079586331	1.112	139	0.783482087	662.508688	1.678468555	0.654739284	0.079346966	1.947350761	0.463806209	1.211459036	4.024379807	0.921751143	0.787301633	2.470478109	0.028765207	45.30742314	0.023728792	34.74954986	0.063934016	117.0134953	20.42296102	67.66839465	0.757055894	0.073308658	0.066445445	0.352433558	0.138946998	422.3333333	0.039727279	37.88888889	0.005070729	4.541840113	9.610058579	20604.77778	1.444444444	1.444444444	0.064748201
116	-359.04245	-44.24592068	63.4304303	29	-65.35050964	-22.83873177	-0.566357017	-1.740244915	6.710322887	3.710322887	0	-66.19189733	65	96.05347594	6.323483624	103	94	98	100	-1.715004192	6.574894844	3.574894844	143.696	1.239514002	4.117576386	0.072607166	960.5347594	1.496	187	0.789893941	800.822754	1.868078788	0.35344322	0.013664285	40.466194	0.379887259	1.991664868	6.616167479	4.282055573	0.942211772	1.275371551	1.11E-04	9208.142014	1.05E-04	8633.768795	1.39E-04	11951.59788	11.85952519	148.5802151	0.92266557	0.035932365	0.343601924	0.00995269	0.730219643	15.69512195	1.20E-04	8564.085366	9.07E-05	6033.499242	0.001586383	156201.7073	4.731707317	40.95121951	0.438502674	0.703022659	1.922201289	0.388822022	2.619558573	1.783831	1.961398721	2.168597221	-1.05869344	4.40893637	1.40893637	2730.666667	3.490717541	3	6.660792952	1.285090815	9	6	7	7	-0.844106162	3.946742045	0.946742045	12.096	0.664216607	2.206479808	0.261813736	2.081497797	1.816	227	0.773598419	930.4915789	1.951656567	0.672690269	0.09524794	1.517765882	0.450583868	1.150492104	3.821852043	0.823102764	0.771944852	2.453633771	0.028578386	44.50608566	0.023503125	33.01341717	0.062029231	116.3267233	41.34878274	94.49473495	0.725855642	0.041175256	0.045725869	0.503932335	0.387149967	808.7857143	0.050717536	31.14285714	0.027344599	6.831535869	17.45981688	39719	2.428571429	2.428571429	0.061674009
117	-594.5285645	-280.6685576	118.3777596	-62	-359.3359756	-274.6950531	-185.7134819	-0.322812015	2.479616617	-0.520383383	0	-202.0813615	41	72.42222222	11.80393322	94	64.75	73	82.25	-0.330525971	2.486293376	-0.513706624	52.144	1.55862912	5.177653863	0.030617284	724.2222222	0.72	90	0.702023115	553.3769223	1.301102325	0.148557095	0.012904736	175.6165204	0.342579644	1.909835402	6.344335878	10.91644126	0.993473013	1.026107949	2.09E-04	5381.347626	2.08E-04	5343.981682	2.15E-04	5530.8114	2.737751551	87.72032307	0.991452991	0.051698878	1.295570528	0.010360477	0.924211248	1.358024691	2.10E-04	5352.777778	1.95E-04	4927.520919	2.81E-04	7396.246914	2.555555556	66.40740741	0.9	0.821345806	1.956004509	0.458006154	2.579380274	1.836771607	2.064215422	2.251706362	-1.085643678	3.318797118	0.318797118	1365.333333	1.486563426	3	6.789473684	1.464633864	9	6	7	8	-0.999756993	3.399976948	0.399976948	5.16	0.656817893	2.181901813	0.263601108	2.121710526	0.76	95	0.819718635	491.3169093	1.546863105	0.608722065	0.095181327	2.320063683	0.350603411	1.135629536	3.772479662	1.092494256	0.835343444	1.905412785	0.028908799	46.70065964	0.025431665	37.70819118	0.048190846	95.36029397	19.23760695	52.02614704	0.80242915	0.080683624	0.104861128	0.332421918	0.437076749	171.1538462	0.052332561	31.76923077	0.032726906	8.803658308	3.480150554	8982.384615	2.846153846	2.846153846	0.136842105
118	-582.7574463	-132.6490094	110.3169281	25	-192.7717438	-112.8994751	-47.95019913	-1.039444224	4.098589423	1.098589423	0	-656.8778944	42	87.22132472	11.03472844	103	81	89	96	-1.042596436	4.115950682	1.115950682	431.92	1.576480393	5.236954509	0.031086149	872.2132472	4.952	619	0.797021881	1762.791593	2.809180631	0.239278778	0.002787495	97.57412425	0.47715562	2.644516154	8.784892509	7.294181131	0.966319082	1.150297243	1.41E-04	7674.861982	1.37E-04	7377.076969	1.59E-04	9012.419495	18.14323999	541.598191	0.954890021	0.01375365	0.439720832	0.015937481	0.752287226	6.662011173	1.55E-04	7068.812849	1.23E-04	5068.300666	7.89E-04	58641.28492	10.10055866	187.7541899	0.578352181	0.775417566	1.972339849	0.382528881	2.58428812	1.856050372	2.019594431	2.212888479	-1.28806411	4.754008501	1.754008501	6058.666667	8.725631492	3	6.831826401	1.269591393	9	6	7	8	-1.113989217	4.49574595	1.49574595	30.224	0.636404945	2.114091467	0.28238214	2.13494575	4.424	553	0.66313992	1965.27063	2.25108946	0.705649901	0.117265489	1.385585881	0.463061268	1.095331563	3.638612692	0.742898631	0.737393309	3.263750768	0.027938557	45.98035863	0.022380151	32.1596348	0.075570159	164.9000712	94.49409856	193.0416184	0.664209209	0.017925879	0.0419803	1.037577495	0.431642618	2913.96	0.047020648	32.72	0.023192045	10.75724962	59.23456316	148110.72	4.92	4.84	0.045207957
119	-683.8713989	-130.6259681	132.1378779	52.23339462	-204.6632843	-94.63153076	-24.00809097	-1.135552683	3.82772889	0.82772889	0	-1303.124658	32	87.43464314	13.21381817	106	80	91	98	-1.138559205	3.843632853	0.843632853	872.248	1.607912361	5.341369245	0.031736794	874.3464314	9.976	1247	0.612988569	3655.97072	2.728687061	0.236532369	0.002767964	155.6632126	0.434412216	2.774184022	9.215639845	8.864871046	0.965466133	1.160408434	1.46E-04	7748.268989	1.42E-04	7430.318443	1.64E-04	9237.220132	36.04025214	1085.638689	0.952748134	0.005262901	0.540356318	0.028485426	0.810822578	9.907258065	1.64E-04	7011.854839	1.40E-04	5447.698302	0.001101946	92784.84005	17.25	458.3521505	0.596631917	0.710485458	1.863398413	0.308031776	2.681782484	1.69990924	1.84586221	2.032342017	-0.463362949	5.078152635	2.078152635	13482.66667	18.72342725	3	6.461783439	1.023671115	9	6	6	7	-0.39117036	4.855230403	1.855230403	64.928	0.591342242	1.964396407	0.321794241	2.019307325	10.048	1256	0.594370779	3788.608755	2.652160899	0.768579265	0.146946523	0.702085356	0.629153228	1.019004726	3.385060427	0.515090445	0.664257114	4.62521439	0.028286391	41.78937927	0.020097219	26.76074429	0.116877924	199.912993	207.5263929	308.3705413	0.573922097	0.008550263	0.01870584	2.261470227	0.343756468	16117.51724	0.044601079	29.89655172	0.015033625	8.15608201	405.6231129	659882.2069	9.965517241	3.896551724	0.023089172
120	-415.0003357	-161.4413929	110.9386575	32.69010162	-247.0372467	-145.2013626	-67.54832649	-0.393962601	2.19589319	-0.80410681	0	-253.1401041	59	84.35714286	11.08248296	104	76	86	94	-0.392593326	2.207871937	-0.792128063	132.272	1.584225838	5.26268432	0.028842149	843.5714286	1.568	196	0.722898956	902.8949682	1.736636104	0.195042046	0.005223586	125.2636945	0.420269869	2.309730398	7.6727583	8.769422384	0.982765138	1.06893945	1.49E-04	7217.667838	1.47E-04	7076.944691	1.58E-04	7780.560424	5.501183687	183.0850112	0.977629513	0.033495531	0.745130759	0.011339202	0.838858859	2.351351351	1.55E-04	6991.986486	1.33E-04	5738.917447	3.27E-04	18014.33784	4.121621622	98.18918919	0.755102041	0.746818662	1.827716488	0.558215366	2.554287672	1.240193099	1.984034598	2.280478597	-0.698282419	2.070636443	-0.929363557	2560	2.748885598	3	6.345744681	1.813845386	9	4.5	7	8	-0.750796134	2.230791916	-0.769208084	9.544	0.700104746	2.325697626	0.225328203	1.983045213	1.504	188	0.825779089	768.7505997	1.956421238	0.628847044	0.090109943	2.995925291	0.450792902	1.190713533	3.955464737	1.15834406	0.795703164	2.545440257	0.039720985	40.85038921	0.033860663	30.48389756	0.084178558	118.6123315	29.49660396	85.41982369	0.736497545	0.03464263	0.18945455	0.947754063	0.10878438	723.8	0.04789344	35.2	0.003303029	3.893132195	18.28232277	36837.5	2	1.2	0.053191489
121	-501.4787598	-234.4838229	116.7113902	-30.7367115	-308.2172775	-219.9597549	-139.1442528	-0.352876645	2.346712304	-0.653287696	0	-202.594023	50	77.0462963	11.6875878	97	70	78.5	87	-0.35450928	2.336660932	-0.663339068	66.568	1.535562991	5.101029841	0.033436214	770.462963	0.864	108	0.781684118	561.2142174	1.539519088	0.163397509	0.00947569	171.7199678	0.385601091	2.045160079	6.793874724	10.79233329	0.986109447	1.058947167	1.83E-04	6056.838476	1.81E-04	5959.954601	1.92E-04	6460.489742	3.51239611	102.2609515	0.981481481	0.044832001	1.162891048	0.009635512	0.891283525	2	1.87E-04	5932.011494	1.68E-04	5240.001916	3.45E-04	12720.70115	2.67816092	66.95402299	0.805555556	0.689306676	1.957112484	0.457916591	2.681200504	1.762659192	2.014704704	2.250931025	-0.894027305	3.622506234	0.622506234	2218.666667	2.833898877	3	6.779005525	1.492449174	9	6	7	8	-0.775736927	3.341673709	0.341673709	9.816	0.73907749	2.455162277	0.211074143	2.118439227	1.448	181	0.824576575	750.6408111	1.929018485	0.604867882	0.064991501	1.986380581	0.480820082	1.276813557	4.241482828	1.041930392	0.827445443	1.962662726	0.029092312	46.43116415	0.025436706	36.86683332	0.051151351	98.1912509	30.03918497	94.42158565	0.791330217	0.051586203	0.071261271	0.469327193	0.286547133	552.4166667	0.050628792	32.91666667	0.022175159	5.623891319	11.8880552	28294.41667	2.166666667	1.5	0.066298343
122	-534.1589966	-304.5063744	110.3555576	-90.77158356	-389.4971924	-314.8033752	-215.9310379	0.075739911	2.139198368	-0.860801632	0	-158.3433147	47	70.03076923	11.05784682	91	62	69	79	0.071823319	2.144519466	-0.855480534	36.416	1.444804877	4.799537914	0.041893491	700.3076923	0.52	65	0.877991787	356.1742897	1.459959393	0.148014474	0.016124715	190.3764003	0.200682682	1.809517142	6.011085833	11.35506027	0.988824977	1.044700092	2.21E-04	5012.409039	2.19E-04	4945.605158	2.29E-04	5279.624561	2.672171151	62.32161935	0.985798817	0.043759558	1.908810288	0.014669067	0.85495283	1.79245283	2.29E-04	4812.622642	2.02E-04	3973.316038	3.69E-04	9667.584906	2.094339623	36.43396226	0.815384615	0.851306736	1.955371492	0.512041537	2.720816135	1.767937303	2.035633564	2.312137842	-0.724302806	2.727934853	-0.272065147	1280	1.486082334	3	6.715789474	1.671199745	9	6	7	8	-0.750075571	2.776779012	-0.223220988	5.104	0.730417127	2.426393174	0.201551247	2.098684211	0.76	95	0.874189112	460.7030915	1.649652486	0.573929297	0.061287635	3.021495741	0.392346718	1.282395923	4.260027046	1.264895755	0.84391852	1.758452751	0.031198227	46.32061416	0.027410182	37.70048129	0.049659574	87.44317778	15.78992971	54.30496153	0.822672065	0.079580983	0.15841891	0.462694783	0.243217349	166.5	0.043032329	35.9	0.010925951	6.447177982	3.73739292	8774.6	2.2	1.4	0.105263158
